Target,Group1,Group2,change_type,changes
LPA20.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.478946706887883, 'new': 0.4789467068878833}, 'q_value': {'old': 0.819651789448473, 'new': 0.8093522693932313}}"
LPA20.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.927908005307386, 'new': 0.9264448963254215}}"
LPA20.4,FMT_NGBB,Placebo,unchanged,{}
LPA20.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.948729289286565, 'new': 0.9476445296225945}}"
LPA22.5,Chow control,FMT,edited,"{'P_Value': {'old': 1.0, 'new': 0.9999999999999999}}"
LPA22.5,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.316385593138857, 'new': 0.30986525936179343}, 'q_value': {'old': 0.708155479227767, 'new': 0.6935612303404762}}"
LPA22.5,Chow control,NGBB,edited,"{'P_Value': {'old': 0.846998718515746, 'new': 0.8438314252467704}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
LPA22.5,Chow control,Placebo,edited,"{'P_Value': {'old': 0.47785470463489, 'new': 0.4701007598741287}, 'q_value': {'old': 0.819651789448473, 'new': 0.8093522693932313}}"
LPA22.5,FMT,FMT_NGBB,edited,"{'q_value': {'old': 0.860949601044084, 'new': 0.8609496010440845}}"
LPA22.5,FMT,NGBB,edited,"{'P_Value': {'old': 0.929801407742584, 'new': 0.9298014077425841}}"
LPA22.5,FMT,Placebo,edited,"{'P_Value': {'old': 0.374937154348919, 'new': 0.37493715434891906}, 'q_value': {'old': 0.737966261071055, 'new': 0.7310095462148736}}"
LPA22.5,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.379339061799689, 'new': 0.37217143978212575}, 'q_value': {'old': 0.737966261071055, 'new': 0.7310095462148736}}"
LPA22.5,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.832752252458808, 'new': 0.8294475889935782}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
LPA22.5,NGBB,Placebo,edited,"{'P_Value': {'old': 0.331649258893841, 'new': 0.32463627173040743}, 'q_value': {'old': 0.709043243152349, 'new': 0.7018949047346613}}"
LPA22.6,Chow control,FMT,edited,"{'P_Value': {'old': 1.0, 'new': 0.9999999999999999}}"
LPA22.6,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.211496674008452, 'new': 0.20706115487008625}, 'q_value': {'old': 0.630422778294425, 'new': 0.6175685519853519}}"
LPA22.6,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0879461096179363, 'new': 0.0877681118303241}, 'q_value': {'old': 0.406914835545675, 'new': 0.40609126369254434}}"
LPA22.6,Chow control,Placebo,edited,"{'P_Value': {'old': 0.242648476394606, 'new': 0.23721752775378102}, 'q_value': {'old': 0.652568829416492, 'new': 0.6451210421853089}}"
LPA22.6,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.261411447169961, 'new': 0.2614114471699611}, 'q_value': {'old': 0.65884185872104, 'new': 0.6451210421853089}}"
LPA22.6,FMT,NGBB,edited,"{'P_Value': {'old': 0.179110105580694, 'new': 0.17911010558069382}, 'q_value': {'old': 0.578376382604324, 'new': 0.5783763826043238}}"
LPA22.6,FMT,Placebo,edited,"{'P_Value': {'old': 0.328305681246858, 'new': 0.3283056812468577}, 'q_value': {'old': 0.709043243152349, 'new': 0.7018949047346613}}"
LPA22.6,FMT_NGBB,NGBB,unchanged,{}
LPA22.6,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.739898141971099, 'new': 0.7349852214121391}, 'q_value': {'old': 0.957696968730859, 'new': 0.9513378648758376}}"
LPA22.6,NGBB,Placebo,edited,"{'P_Value': {'old': 0.747658172580773, 'new': 0.7426659029196823}, 'q_value': {'old': 0.957743940082809, 'new': 0.9513488839053781}}"
LPE16.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.179110105580694, 'new': 0.17911010558069382}, 'q_value': {'old': 0.578376382604324, 'new': 0.5783763826043238}}"
LPE16.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0021847851973037, 'new': 0.003462059404058883}, 'q_value': {'old': 0.0398402006567146, 'new': 0.06132790944332879}}"
LPE16.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0007654883815874, 'new': 0.0016220041892740272}, 'q_value': {'old': 0.015820093219474, 'new': 0.03352141991166323}}"
LPE16.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0052365075584889, 'new': 0.0070968436292014455}, 'q_value': {'old': 0.0690773337502802, 'new': 0.08800086100209793}}"
LPE16.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.226839723743749, 'new': 0.2268397237437485}, 'q_value': {'old': 0.651114021857056, 'new': 0.642577444991332}}"
LPE16.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.0555555555555556, 'new': 0.05555555555555556}, 'q_value': {'old': 0.310938468833206, 'new': 0.316530876362728}}"
LPE16.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.328305681246858, 'new': 0.3283056812468577}, 'q_value': {'old': 0.709043243152349, 'new': 0.7018949047346613}}"
LPE16.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.607524122129049, 'new': 0.6008776409544788}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
LPE16.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.607524122129049, 'new': 0.6008776409544788}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
LPE16.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.365308066546457, 'new': 0.35793336989339997}, 'q_value': {'old': 0.737966261071055, 'new': 0.7310095462148736}}"
LPE18.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.246292106586224, 'new': 0.24629210658622425}, 'q_value': {'old': 0.652568829416492, 'new': 0.6451210421853089}}"
LPE18.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.260447991905792, 'new': 0.2548715759015092}, 'q_value': {'old': 0.65884185872104, 'new': 0.6451210421853089}}"
LPE18.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.652184760543894, 'new': 0.6457638203049723}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
LPE18.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.216945077626192, 'new': 0.21216467995625798}, 'q_value': {'old': 0.631483324545724, 'new': 0.6175685519853519}}"
LPE18.0,FMT,FMT_NGBB,edited,"{'q_value': {'old': 0.403920033466509, 'new': 0.4039200334665085}}"
LPE18.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.724233283056812, 'new': 0.7242332830568124}, 'q_value': {'old': 0.955371564883455, 'new': 0.9513378648758376}}"
LPE18.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.658999497234791, 'new': 0.6589994972347913}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
LPE18.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.0908423922288507, 'new': 0.09054915588749132}, 'q_value': {'old': 0.414134435160937, 'new': 0.41279762242826923}}"
LPE18.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.0438791253167347, 'new': 0.045474707555223745}, 'q_value': {'old': 0.268166089965398, 'new': 0.27641488906116396}}"
LPE18.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.47785470463489, 'new': 0.4701007598741287}, 'q_value': {'old': 0.819651789448473, 'new': 0.8093522693932313}}"
LPE18.3,Chow control,FMT,edited,"{'P_Value': {'old': 0.0041478129713423, 'new': 0.004147812971342383}, 'q_value': {'old': 0.0598056754007506, 'new': 0.06368459897252347}}"
LPE18.3,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0002884448974097, 'new': 0.0007958240403044203}, 'q_value': {'old': 0.0081289016542751, 'new': 0.02145264804298872}}"
LPE18.3,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0399755043717892, 'new': 0.04178899680298453}, 'q_value': {'old': 0.263668220324567, 'new': 0.2735294117647059}}"
LPE18.3,Chow control,Placebo,edited,"{'P_Value': {'old': 0.132993683303281, 'new': 0.13096810379821186}, 'q_value': {'old': 0.498795633395143, 'new': 0.4914717829646654}}"
LPE18.3,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.384456616654759, 'new': 0.38445661665475905}, 'q_value': {'old': 0.737966261071055, 'new': 0.7379662610710545}}"
LPE18.3,FMT,NGBB,edited,"{'P_Value': {'old': 0.285444947209653, 'new': 0.2854449472096531}, 'q_value': {'old': 0.670222377947742, 'new': 0.6653228092856576}}"
LPE18.3,FMT,Placebo,edited,"{'P_Value': {'old': 0.658999497234791, 'new': 0.6589994972347913}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
LPE18.3,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.103708513857928, 'new': 0.10289828405120355}, 'q_value': {'old': 0.433575942853479, 'new': 0.4335759428534794}}"
LPE18.3,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.607524122129049, 'new': 0.6008776409544788}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
LPE18.3,NGBB,Placebo,unchanged,{}
LPE22.5,Chow control,FMT,edited,"{'P_Value': {'old': 0.791415284062343, 'new': 0.7914152840623428}, 'q_value': {'old': 0.977445171551101, 'new': 0.9772242988307859}}"
LPE22.5,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.525398682620381, 'new': 0.5181302014501532}, 'q_value': {'old': 0.860949601044084, 'new': 0.8498431875637434}}"
LPE22.5,Chow control,NGBB,edited,"{'P_Value': {'old': 0.365308066546457, 'new': 0.35793336989339997}, 'q_value': {'old': 0.737966261071055, 'new': 0.7310095462148736}}"
LPE22.5,Chow control,Placebo,edited,"{'P_Value': {'old': 0.400923122285351, 'new': 0.39330163935061535}, 'q_value': {'old': 0.757842487246701, 'new': 0.7434360256017729}}"
LPE22.5,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.710843851710725, 'new': 0.7108438517107247}, 'q_value': {'old': 0.955371564883455, 'new': 0.9513378648758376}}"
LPE22.5,FMT,NGBB,edited,"{'P_Value': {'old': 0.425150829562594, 'new': 0.42515082956259426}, 'q_value': {'old': 0.775275042143554, 'new': 0.7740265621658066}}"
LPE22.5,FMT,Placebo,edited,"{'P_Value': {'old': 0.860105580693816, 'new': 0.8601055806938159}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
LPE22.5,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.927908005307386, 'new': 0.9264448963254215}}"
LPE22.5,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.785948739643719, 'new': 0.7818140034887688}, 'q_value': {'old': 0.977445171551101, 'new': 0.9772242988307859}}"
LPE22.5,NGBB,Placebo,unchanged,{}
LPG22.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.0441176470588235, 'new': 0.04411764705882353}, 'q_value': {'old': 0.268166089965398, 'new': 0.2735294117647059}}"
LPG22.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.739898141971099, 'new': 0.7349852214121391}, 'q_value': {'old': 0.957696968730859, 'new': 0.9513378648758376}}"
LPG22.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.270316628675762, 'new': 0.26429152373398135}, 'q_value': {'old': 0.659827991255796, 'new': 0.6451210421853089}}"
LPG22.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.519032309279987, 'new': 0.5114059218501164}, 'q_value': {'old': 0.860427892389284, 'new': 0.8477852180402998}}"
LPG22.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.142216400730333, 'new': 0.14221640073033262}, 'q_value': {'old': 0.521057230809553, 'new': 0.5197405172895369}}"
LPG22.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.425150829562594, 'new': 0.42515082956259426}, 'q_value': {'old': 0.775275042143554, 'new': 0.7740265621658066}}"
LPG22.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.328305681246858, 'new': 0.3283056812468577}, 'q_value': {'old': 0.709043243152349, 'new': 0.7018949047346613}}"
LPG22.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.211496674008452, 'new': 0.20706115487008625}, 'q_value': {'old': 0.630422778294425, 'new': 0.6175685519853519}}"
LPG22.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.565783926666953, 'new': 0.5587598228708937}, 'q_value': {'old': 0.883592026532772, 'new': 0.872622393400388}}"
LPG22.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.699353020560451, 'new': 0.6935883744907081}, 'q_value': {'old': 0.94672242957965, 'new': 0.938918760227596}}"
LPI18.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.724233283056812, 'new': 0.7242332830568124}, 'q_value': {'old': 0.955371564883455, 'new': 0.9513378648758376}}"
LPI18.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.880111946204287, 'new': 0.8777166830732149}}"
LPI18.0,Chow control,NGBB,unchanged,{}
LPI18.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.948729289286565, 'new': 0.9476445296225945}}"
LPI18.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.9018020163531, 'new': 0.9018020163530999}}"
LPI18.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.246292106586224, 'new': 0.24629210658622425}, 'q_value': {'old': 0.652568829416492, 'new': 0.6451210421853089}}"
LPI18.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.596153846153846, 'new': 0.5961538461538461}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
LPI18.0,FMT_NGBB,NGBB,unchanged,{}
LPI18.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.927908005307386, 'new': 0.9264448963254215}}"
LPI18.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.948729289286565, 'new': 0.9476445296225945}}"
LPS16.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.374937154348919, 'new': 0.37493715434891906}, 'q_value': {'old': 0.737966261071055, 'new': 0.7310095462148736}}"
LPS16.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.235116613094807, 'new': 0.23008418191625113}, 'q_value': {'old': 0.652568829416492, 'new': 0.642577444991332}}"
LPS16.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.151274679912451, 'new': 0.14856177489186861}, 'q_value': {'old': 0.521057230809553, 'new': 0.5197405172895369}}"
LPS16.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.151274679912451, 'new': 0.14856177489186861}, 'q_value': {'old': 0.521057230809553, 'new': 0.5197405172895369}}"
LPS16.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.100261967135032, 'new': 0.10026196713503215}, 'q_value': {'old': 0.433575942853479, 'new': 0.43343032117469854}}"
LPS16.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.0853443941679236, 'new': 0.08534439416792358}, 'q_value': {'old': 0.403920033466509, 'new': 0.4039200334665085}}"
LPS16.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.0345651080945199, 'new': 0.03456510809451986}, 'q_value': {'old': 0.249190314169794, 'new': 0.2567691365337619}}"
LPS16.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.975933341123811, 'new': 0.9754506745843579}}"
LPS16.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.927908005307386, 'new': 0.9264448963254215}}"
LPS16.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.89766270880822, 'new': 0.8955142436987509}}"
LPS18.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.328305681246858, 'new': 0.3283056812468577}, 'q_value': {'old': 0.709043243152349, 'new': 0.7018949047346613}}"
LPS18.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.785948739643719, 'new': 0.7818140034887688}, 'q_value': {'old': 0.977445171551101, 'new': 0.9772242988307859}}"
LPS18.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.132993683303281, 'new': 0.13096810379821186}, 'q_value': {'old': 0.498795633395143, 'new': 0.4914717829646654}}"
LPS18.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.299986391317661, 'new': 0.2934238832742103}, 'q_value': {'old': 0.676332954970726, 'new': 0.6663839107326388}}"
LPS18.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.650353258712392, 'new': 0.6503532587123918}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
LPS18.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.150892408245349, 'new': 0.1508924082453494}, 'q_value': {'old': 0.521057230809553, 'new': 0.5197405172895369}}"
LPS18.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.246292106586224, 'new': 0.24629210658622425}, 'q_value': {'old': 0.652568829416492, 'new': 0.6451210421853089}}"
LPS18.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.0688170357035615, 'new': 0.06943183161594253}, 'q_value': {'old': 0.35486498053343, 'new': 0.3557664099329287}}"
LPS18.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.189586695442127, 'new': 0.18575772936738777}, 'q_value': {'old': 0.605895624608859, 'new': 0.5936587227205176}}"
LPS18.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.299986391317661, 'new': 0.2934238832742103}, 'q_value': {'old': 0.676332954970726, 'new': 0.6663839107326388}}"
LPS18.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.724233283056812, 'new': 0.7242332830568124}, 'q_value': {'old': 0.955371564883455, 'new': 0.9513378648758376}}"
LPS18.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.650549746390371, 'new': 0.6443731499599503}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
LPS18.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.948729289286565, 'new': 0.9476445296225945}}"
LPS18.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.846998718515746, 'new': 0.8438314252467704}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
LPS18.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.299118837818528, 'new': 0.2991188378185282}, 'q_value': {'old': 0.676332954970726, 'new': 0.6743770161726818}}"
LPS18.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.929801407742584, 'new': 0.9298014077425841}}"
LPS18.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.860105580693816, 'new': 0.8601055806938159}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
LPS18.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.379339061799689, 'new': 0.37217143978212575}, 'q_value': {'old': 0.737966261071055, 'new': 0.7310095462148736}}"
LPS18.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.346999211583947, 'new': 0.3401043685615801}, 'q_value': {'old': 0.724375458525411, 'new': 0.7102647763122479}}"
LPS18.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.846998718515746, 'new': 0.8438314252467704}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
LPS18.2,Chow control,FMT,edited,"{'P_Value': {'old': 0.104198089492207, 'new': 0.10419808949220714}, 'q_value': {'old': 0.433575942853479, 'new': 0.4335759428534794}}"
LPS18.2,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.103708513857928, 'new': 0.10289828405120355}, 'q_value': {'old': 0.433575942853479, 'new': 0.4335759428534794}}"
LPS18.2,Chow control,NGBB,edited,"{'P_Value': {'old': 0.116408101702219, 'new': 0.11503496229473924}, 'q_value': {'old': 0.471712430791715, 'new': 0.4662036781288558}}"
LPS18.2,Chow control,Placebo,edited,"{'P_Value': {'old': 0.242648476394606, 'new': 0.23721752775378102}, 'q_value': {'old': 0.652568829416492, 'new': 0.6451210421853089}}"
LPS18.2,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.650353258712392, 'new': 0.6503532587123918}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
LPS18.2,FMT,NGBB,edited,"{'P_Value': {'old': 0.536010558069382, 'new': 0.5360105580693816}, 'q_value': {'old': 0.860949601044084, 'new': 0.8609496010440845}}"
LPS18.2,FMT,Placebo,edited,"{'P_Value': {'old': 0.596153846153846, 'new': 0.5961538461538461}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
LPS18.2,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.694702524558494, 'new': 0.6891216451070523}, 'q_value': {'old': 0.94672242957965, 'new': 0.938918760227596}}"
LPS18.2,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.927908005307386, 'new': 0.9264448963254215}}"
LPS18.2,NGBB,Placebo,edited,"{'P_Value': {'old': 0.747658172580773, 'new': 0.7426659029196823}, 'q_value': {'old': 0.957743940082809, 'new': 0.9513488839053781}}"
LPS20.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.658999497234791, 'new': 0.6589994972347913}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
LPS20.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.880111946204287, 'new': 0.8777166830732149}}"
LPS20.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.561888318080269, 'new': 0.5545304064894243}, 'q_value': {'old': 0.883592026532772, 'new': 0.872622393400388}}"
LPS20.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.948729289286565, 'new': 0.9476445296225945}}"
LPS20.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.340239739620545, 'new': 0.34023973962054455}, 'q_value': {'old': 0.722426844399786, 'new': 0.7102647763122479}}"
