Target,Group1,Group2,change_type,changes
LPS20.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.860105580693816, 'new': 0.8601055806938159}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
LPS20.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.860105580693816, 'new': 0.8601055806938159}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
LPS20.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.287547020216289, 'new': 0.28145768484462164}, 'q_value': {'old': 0.670222377947742, 'new': 0.6653228092856576}}"
LPS20.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.650549746390371, 'new': 0.6443731499599503}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
LPS20.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.438463239546831, 'new': 0.430708328947102}, 'q_value': {'old': 0.785685573754437, 'new': 0.7740265621658066}}"
LPS22.6,Chow control,FMT,edited,"{'P_Value': {'old': 0.425150829562594, 'new': 0.42515082956259426}, 'q_value': {'old': 0.775275042143554, 'new': 0.7740265621658066}}"
LPS22.6,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.975933341123811, 'new': 0.9754506745843579}}"
LPS22.6,Chow control,NGBB,edited,"{'P_Value': {'old': 0.299986391317661, 'new': 0.2934238832742103}, 'q_value': {'old': 0.676332954970726, 'new': 0.6663839107326388}}"
LPS22.6,Chow control,Placebo,edited,"{'P_Value': {'old': 0.561888318080269, 'new': 0.5545304064894243}, 'q_value': {'old': 0.883592026532772, 'new': 0.872622393400388}}"
LPS22.6,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.340239739620545, 'new': 0.34023973962054455}, 'q_value': {'old': 0.722426844399786, 'new': 0.7102647763122479}}"
LPS22.6,FMT,NGBB,edited,"{'P_Value': {'old': 1.0, 'new': 0.9999999999999999}}"
LPS22.6,FMT,Placebo,edited,"{'P_Value': {'old': 0.929801407742584, 'new': 0.9298014077425841}}"
LPS22.6,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.260447991905792, 'new': 0.2548715759015092}, 'q_value': {'old': 0.65884185872104, 'new': 0.6451210421853089}}"
LPS22.6,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.413411060604492, 'new': 0.4060484491047267}, 'q_value': {'old': 0.775275042143554, 'new': 0.7628789043785775}}"
LPS22.6,NGBB,Placebo,edited,"{'P_Value': {'old': 0.846998718515746, 'new': 0.8438314252467704}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
NADA,Chow control,FMT,edited,"{'P_Value': {'old': 0.374937154348919, 'new': 0.37493715434891906}, 'q_value': {'old': 0.737966261071055, 'new': 0.7310095462148736}}"
NADA,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.975933341123811, 'new': 0.9754506745843579}}"
NADA,Chow control,NGBB,unchanged,{}
NADA,Chow control,Placebo,edited,"{'P_Value': {'old': 0.747658172580773, 'new': 0.7426659029196823}, 'q_value': {'old': 0.957743940082809, 'new': 0.9513488839053781}}"
NADA,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.384456616654759, 'new': 0.38445661665475905}, 'q_value': {'old': 0.737966261071055, 'new': 0.7379662610710545}}"
NADA,FMT,NGBB,edited,"{'P_Value': {'old': 0.536010558069382, 'new': 0.5360105580693816}, 'q_value': {'old': 0.860949601044084, 'new': 0.8609496010440845}}"
NADA,FMT,Placebo,edited,"{'P_Value': {'old': 0.150892408245349, 'new': 0.1508924082453494}, 'q_value': {'old': 0.521057230809553, 'new': 0.5197405172895369}}"
NADA,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.880111946204287, 'new': 0.8777166830732149}}"
NADA,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.694702524558494, 'new': 0.6891216451070523}, 'q_value': {'old': 0.94672242957965, 'new': 0.938918760227596}}"
NADA,NGBB,Placebo,edited,"{'P_Value': {'old': 0.561888318080269, 'new': 0.5545304064894243}, 'q_value': {'old': 0.883592026532772, 'new': 0.872622393400388}}"
PGD2,Chow control,FMT,edited,"{'P_Value': {'old': 0.596153846153846, 'new': 0.5961538461538461}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
PGD2,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.133548508296119, 'new': 0.1315876064066685}, 'q_value': {'old': 0.498795633395143, 'new': 0.4914717829646654}}"
PGD2,Chow control,NGBB,edited,"{'P_Value': {'old': 0.171310629514964, 'new': 0.16790547565263503}, 'q_value': {'old': 0.564960586698285, 'new': 0.5537308239608176}}"
PGD2,Chow control,Placebo,edited,"{'P_Value': {'old': 0.652184760543894, 'new': 0.6457638203049723}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
PGD2,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.100261967135032, 'new': 0.10026196713503215}, 'q_value': {'old': 0.433575942853479, 'new': 0.43343032117469854}}"
PGD2,FMT,NGBB,edited,"{'P_Value': {'old': 0.328305681246858, 'new': 0.3283056812468577}, 'q_value': {'old': 0.709043243152349, 'new': 0.7018949047346613}}"
PGD2,FMT,Placebo,edited,"{'P_Value': {'old': 0.425150829562594, 'new': 0.42515082956259426}, 'q_value': {'old': 0.775275042143554, 'new': 0.7740265621658066}}"
PGD2,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.0069848041311226, 'new': 0.00890462720971815}, 'q_value': {'old': 0.0849133051234514, 'new': 0.10825233078480889}}"
PGD2,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.235116613094807, 'new': 0.23008418191625113}, 'q_value': {'old': 0.652568829416492, 'new': 0.642577444991332}}"
PGD2,NGBB,Placebo,edited,"{'P_Value': {'old': 0.0157690606607015, 'new': 0.018081721820705336}, 'q_value': {'old': 0.157690606607015, 'new': 0.17794710363233823}}"
Sphingosine1P16.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.0018853695324283, 'new': 0.0018853695324283558}, 'q_value': {'old': 0.0354220942456237, 'new': 0.03652903469079939}}"
Sphingosine1P16.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0027986551071757, 'new': 0.004211400899795908}, 'q_value': {'old': 0.0449588119271377, 'new': 0.06368459897252347}}"
Sphingosine1P16.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0001275813969312, 'new': 0.0005009543818372149}, 'q_value': {'old': 0.0043944703387427, 'new': 0.016346932459951224}}"
Sphingosine1P16.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0003940847594098, 'new': 0.001026174217456427}, 'q_value': {'old': 0.0095590752786565, 'new': 0.023564000548999434}}"
Sphingosine1P16.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.591807573231722, 'new': 0.5918075732317218}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
Sphingosine1P16.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.0692559074912016, 'new': 0.06925590749120161}, 'q_value': {'old': 0.35486498053343, 'new': 0.3557664099329287}}"
Sphingosine1P16.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.150892408245349, 'new': 0.1508924082453494}, 'q_value': {'old': 0.521057230809553, 'new': 0.5197405172895369}}"
Sphingosine1P16.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.0027986551071757, 'new': 0.004211400899795908}, 'q_value': {'old': 0.0449588119271377, 'new': 0.06368459897252347}}"
Sphingosine1P16.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.0512189385523616, 'new': 0.05253897729199802}, 'q_value': {'old': 0.308308173810332, 'new': 0.3162540380683376}}"
Sphingosine1P16.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.193186586375441, 'new': 0.18908180596451618}, 'q_value': {'old': 0.6079983936689, 'new': 0.59507979542132}}"
Sphingosine1P18.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.125942684766214, 'new': 0.12594268476621417}, 'q_value': {'old': 0.491097261352533, 'new': 0.49109726135253323}}"
Sphingosine1P18.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.079230636102355, 'new': 0.07942129814627644}, 'q_value': {'old': 0.399373938076912, 'new': 0.40033499878610884}}"
Sphingosine1P18.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.438463239546831, 'new': 0.430708328947102}, 'q_value': {'old': 0.785685573754437, 'new': 0.7740265621658066}}"
Sphingosine1P18.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0335964345252271, 'new': 0.03561636409984439}, 'q_value': {'old': 0.249190314169794, 'new': 0.2567691365337619}}"
Sphingosine1P18.1,FMT,FMT_NGBB,edited,"{'q_value': {'old': 0.860949601044084, 'new': 0.8609496010440845}}"
Sphingosine1P18.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.596153846153846, 'new': 0.5961538461538461}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
Sphingosine1P18.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.658999497234791, 'new': 0.6589994972347913}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
Sphingosine1P18.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.260447991905792, 'new': 0.2548715759015092}, 'q_value': {'old': 0.65884185872104, 'new': 0.6451210421853089}}"
Sphingosine1P18.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.880111946204287, 'new': 0.8777166830732149}}"
Sphingosine1P18.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.242648476394606, 'new': 0.23721752775378102}, 'q_value': {'old': 0.652568829416492, 'new': 0.6451210421853089}}"
UDCA,Chow control,FMT,edited,"{'P_Value': {'old': 0.724233283056812, 'new': 0.7242332830568124}, 'q_value': {'old': 0.955371564883455, 'new': 0.9513378648758376}}"
UDCA,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.739898141971099, 'new': 0.7349852214121391}, 'q_value': {'old': 0.957696968730859, 'new': 0.9513378648758376}}"
UDCA,Chow control,NGBB,edited,"{'P_Value': {'old': 0.699353020560451, 'new': 0.6935883744907081}, 'q_value': {'old': 0.94672242957965, 'new': 0.938918760227596}}"
UDCA,Chow control,Placebo,edited,"{'P_Value': {'old': 0.948729289286565, 'new': 0.9476445296225945}}"
UDCA,FMT,FMT_NGBB,unchanged,{}
UDCA,FMT,NGBB,edited,"{'P_Value': {'old': 0.791415284062343, 'new': 0.7914152840623428}, 'q_value': {'old': 0.977445171551101, 'new': 0.9772242988307859}}"
UDCA,FMT,Placebo,edited,"{'P_Value': {'old': 0.724233283056812, 'new': 0.7242332830568124}, 'q_value': {'old': 0.955371564883455, 'new': 0.9513378648758376}}"
UDCA,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.927908005307386, 'new': 0.9264448963254215}}"
UDCA,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.832752252458808, 'new': 0.8294475889935782}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
UDCA,NGBB,Placebo,edited,"{'P_Value': {'old': 0.89766270880822, 'new': 0.8955142436987509}}"
cLPA14.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.0028280542986425, 'new': 0.002828054298642534}, 'q_value': {'old': 0.0449588119271377, 'new': 0.051570401916422676}}"
cLPA14.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0187947736742999, 'new': 0.021001057890991104}, 'q_value': {'old': 0.180652680652681, 'new': 0.202402954391806}}"
cLPA14.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0005528527200353, 'new': 0.0012927447796956875}, 'q_value': {'old': 0.0126951365341458, 'new': 0.02862506297897594}}"
cLPA14.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0001899545243198, 'new': 0.0006388029959693746}, 'q_value': {'old': 0.0061985160567529, 'new': 0.018859897976238677}}"
cLPA14.0,FMT,FMT_NGBB,unchanged,{}
cLPA14.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.791415284062343, 'new': 0.7914152840623428}, 'q_value': {'old': 0.977445171551101, 'new': 0.9772242988307859}}"
cLPA14.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.791415284062343, 'new': 0.7914152840623428}, 'q_value': {'old': 0.977445171551101, 'new': 0.9772242988307859}}"
cLPA14.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.927908005307386, 'new': 0.9264448963254215}}"
cLPA14.0,FMT_NGBB,Placebo,unchanged,{}
cLPA14.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.606317830776035, 'new': 0.5993606964290359}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
cLPA16.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.104198089492207, 'new': 0.10419808949220714}, 'q_value': {'old': 0.433575942853479, 'new': 0.4335759428534794}}"
cLPA16.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.927908005307386, 'new': 0.9264448963254215}}"
cLPA16.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0399755043717892, 'new': 0.04178899680298453}, 'q_value': {'old': 0.263668220324567, 'new': 0.2735294117647059}}"
cLPA16.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.101415869991721, 'new': 0.10066768749863966}, 'q_value': {'old': 0.433575942853479, 'new': 0.43343032117469854}}"
cLPA16.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.167341430499325, 'new': 0.16734143049932523}, 'q_value': {'old': 0.561372384830534, 'new': 0.5537308239608176}}"
cLPA16.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.658999497234791, 'new': 0.6589994972347913}, 'q_value': {'old': 0.909977034043587, 'new': 0.9099770340435871}}"
cLPA16.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.724233283056812, 'new': 0.7242332830568124}, 'q_value': {'old': 0.955371564883455, 'new': 0.9513378648758376}}"
cLPA16.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.169317154779532, 'new': 0.1661199704495876}, 'q_value': {'old': 0.561372384830534, 'new': 0.5537308239608176}}"
cLPA16.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.103708513857928, 'new': 0.10289828405120355}, 'q_value': {'old': 0.433575942853479, 'new': 0.4335759428534794}}"
cLPA16.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.519032309279987, 'new': 0.5114059218501164}, 'q_value': {'old': 0.860427892389284, 'new': 0.8477852180402998}}"
cLPA18.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.0267722473604827, 'new': 0.026772247360482657}, 'q_value': {'old': 0.218633446949222, 'new': 0.227380731006839}}"
cLPA18.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0004008644471694, 'new': 0.00099231216994597}, 'q_value': {'old': 0.0095590752786565, 'new': 0.023564000548999434}}"
cLPA18.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0052365075584889, 'new': 0.0070968436292014455}, 'q_value': {'old': 0.0690773337502802, 'new': 0.08800086100209793}}"
cLPA18.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0335964345252271, 'new': 0.03561636409984439}, 'q_value': {'old': 0.249190314169794, 'new': 0.2567691365337619}}"
cLPA18.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.226839723743749, 'new': 0.2268397237437485}, 'q_value': {'old': 0.651114021857056, 'new': 0.642577444991332}}"
cLPA18.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.929801407742584, 'new': 0.9298014077425841}}"
cLPA18.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.860105580693816, 'new': 0.8601055806938159}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
cLPA18.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.235116613094807, 'new': 0.23008418191625113}, 'q_value': {'old': 0.652568829416492, 'new': 0.642577444991332}}"
cLPA18.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.150667343156238, 'new': 0.1480860615850711}, 'q_value': {'old': 0.521057230809553, 'new': 0.5197405172895369}}"
cLPA18.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.846998718515746, 'new': 0.8438314252467704}, 'q_value': {'old': 0.998624456985329, 'new': 0.9986244569853293}}"
cLPA18.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.0059074912016088, 'new': 0.0059074912016088485}, 'q_value': {'old': 0.0732528908999497, 'new': 0.07962270749994535}}"
cLPA18.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0268002289808724, 'new': 0.02889808892436385}, 'q_value': {'old': 0.218633446949222, 'new': 0.235747567540863}}"
cLPA18.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0003940847594098, 'new': 0.001026174217456427}, 'q_value': {'old': 0.0095590752786565, 'new': 0.023564000548999434}}"
cLPA18.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0007654883815874, 'new': 0.0016220041892740272}, 'q_value': {'old': 0.015820093219474, 'new': 0.03352141991166323}}"
cLPA18.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.384456616654759, 'new': 0.38445661665475905}, 'q_value': {'old': 0.737966261071055, 'new': 0.7379662610710545}}"
cLPA18.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.929801407742584, 'new': 0.9298014077425841}}"
cLPA18.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.478946706887883, 'new': 0.4789467068878833}, 'q_value': {'old': 0.819651789448473, 'new': 0.8093522693932313}}"
cLPA18.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.235116613094807, 'new': 0.23008418191625113}, 'q_value': {'old': 0.652568829416492, 'new': 0.642577444991332}}"
cLPA18.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.150667343156238, 'new': 0.1480860615850711}, 'q_value': {'old': 0.521057230809553, 'new': 0.5197405172895369}}"
cLPA18.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.606317830776035, 'new': 0.5993606964290359}, 'q_value': {'old': 0.890460888226975, 'new': 0.8807190009261865}}"
delta17_6_keto_PGF1a,Chow control,FMT,edited,"{'P_Value': {'old': 0.929801407742584, 'new': 0.9298014077425841}}"
delta17_6_keto_PGF1a,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.260447991905792, 'new': 0.2548715759015092}, 'q_value': {'old': 0.65884185872104, 'new': 0.6451210421853089}}"
delta17_6_keto_PGF1a,Chow control,NGBB,edited,"{'P_Value': {'old': 0.299986391317661, 'new': 0.2934238832742103}, 'q_value': {'old': 0.676332954970726, 'new': 0.6663839107326388}}"
delta17_6_keto_PGF1a,Chow control,Placebo,edited,"{'P_Value': {'old': 0.400923122285351, 'new': 0.39330163935061535}, 'q_value': {'old': 0.757842487246701, 'new': 0.7434360256017729}}"
delta17_6_keto_PGF1a,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.384456616654759, 'new': 0.38445661665475905}, 'q_value': {'old': 0.737966261071055, 'new': 0.7379662610710545}}"
delta17_6_keto_PGF1a,FMT,NGBB,edited,"{'P_Value': {'old': 0.536010558069382, 'new': 0.5360105580693816}, 'q_value': {'old': 0.860949601044084, 'new': 0.8609496010440845}}"
delta17_6_keto_PGF1a,FMT,Placebo,edited,"{'P_Value': {'old': 0.328305681246858, 'new': 0.3283056812468577}, 'q_value': {'old': 0.709043243152349, 'new': 0.7018949047346613}}"
delta17_6_keto_PGF1a,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.785948739643719, 'new': 0.7818140034887688}, 'q_value': {'old': 0.977445171551101, 'new': 0.9772242988307859}}"
delta17_6_keto_PGF1a,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.975933341123811, 'new': 0.9754506745843579}}"
delta17_6_keto_PGF1a,NGBB,Placebo,unchanged,{}
thromboxane_B2,Chow control,FMT,edited,"{'P_Value': {'old': 0.0441176470588235, 'new': 0.04411764705882353}, 'q_value': {'old': 0.268166089965398, 'new': 0.2735294117647059}}"
thromboxane_B2,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.785948739643719, 'new': 0.7818140034887688}, 'q_value': {'old': 0.977445171551101, 'new': 0.9772242988307859}}"
thromboxane_B2,Chow control,NGBB,edited,"{'P_Value': {'old': 0.101415869991721, 'new': 0.10066768749863966}, 'q_value': {'old': 0.433575942853479, 'new': 0.43343032117469854}}"
thromboxane_B2,Chow control,Placebo,edited,"{'P_Value': {'old': 0.151274679912451, 'new': 0.14856177489186861}, 'q_value': {'old': 0.521057230809553, 'new': 0.5197405172895369}}"
thromboxane_B2,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.0556481701992538, 'new': 0.05564817019925379}, 'q_value': {'old': 0.310938468833206, 'new': 0.316530876362728}}"
thromboxane_B2,FMT,NGBB,edited,"{'P_Value': {'old': 0.724233283056812, 'new': 0.7242332830568124}, 'q_value': {'old': 0.955371564883455, 'new': 0.9513378648758376}}"
thromboxane_B2,FMT,Placebo,edited,"{'P_Value': {'old': 0.285444947209653, 'new': 0.2854449472096531}, 'q_value': {'old': 0.670222377947742, 'new': 0.6653228092856576}}"
thromboxane_B2,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.0268002289808724, 'new': 0.02889808892436385}, 'q_value': {'old': 0.218633446949222, 'new': 0.235747567540863}}"
thromboxane_B2,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.287547020216289, 'new': 0.28145768484462164}, 'q_value': {'old': 0.670222377947742, 'new': 0.6653228092856576}}"
thromboxane_B2,NGBB,Placebo,edited,"{'P_Value': {'old': 0.299986391317661, 'new': 0.2934238832742103}, 'q_value': {'old': 0.676332954970726, 'new': 0.6663839107326388}}"
